County_2,Date,Year,Year_sin,Year_cos,Wholesale_lag_7,Retail_lag_7,Wholesale_rolling_mean_7d,Wholesale_rolling_std_7d,Retail_rolling_mean_7d,Retail_rolling_std_7d,Retail,Wholesale
0,2022-12-20,2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,62.54,18.163520216815524,79.68285714285715,34.23890804055415,80.0,70.0
0,2023-05-17,2023,-0.8660254037844385,-0.5000000000000004,30.0,40.0,68.25428571428571,11.163253494005595,85.39714285714285,29.52574284376585,80.0,70.0
0,2023-05-19,2023,-0.8660254037844385,-0.5000000000000004,62.22,66.67,69.36571428571428,10.845101593412029,87.30142857142857,28.529680701900272,80.0,70.0
0,2023-05-22,2023,-0.8660254037844385,-0.5000000000000004,90.0,150.0,66.50857142857141,6.098949167879705,77.30142857142857,7.139748895144298,80.0,70.0
0,2023-05-26,2023,-0.8660254037844385,-0.5000000000000004,55.56,61.11,68.57142857142857,3.7796447300922122,80.0,0.0,80.0,70.0
0,2023-06-01,2023,-0.8660254037844385,-0.5000000000000004,60.0,80.0,71.42857142857143,3.7796447300922003,82.85714285714286,7.559289460184539,100.0,80.0
0,2023-06-02,2023,-0.8660254037844385,-0.5000000000000004,70.0,80.0,72.85714285714286,4.879500364742604,85.71428571428571,9.759000729485326,100.0,80.0
0,2023-06-09,2023,-0.8660254037844385,-0.5000000000000004,70.0,80.0,74.28571428571429,5.345224838248425,87.14285714285714,9.51189731211341,90.0,80.0
0,2023-06-13,2023,-0.8660254037844385,-0.5000000000000004,70.0,80.0,75.71428571428571,5.345224838248418,88.57142857142857,8.997354108424364,90.0,80.0
0,2023-06-19,2023,-0.8660254037844385,-0.5000000000000004,70.0,80.0,75.71428571428571,5.345224838248418,88.57142857142857,8.997354108424364,80.0,70.0
0,2023-07-03,2023,-0.8660254037844385,-0.5000000000000004,70.0,80.0,75.71428571428571,5.345224838248418,88.57142857142857,8.997354108424364,80.0,70.0
0,2023-07-18,2023,-0.8660254037844385,-0.5000000000000004,70.0,80.0,77.14285714285714,4.879500364742583,90.0,8.164965809277247,90.0,80.0
0,2023-08-02,2023,-0.8660254037844385,-0.5000000000000004,80.0,100.0,71.42857142857143,14.638501094227976,82.14285714285714,17.76164943005549,45.0,40.0
0,2023-08-04,2023,-0.8660254037844385,-0.5000000000000004,80.0,100.0,69.28571428571429,14.26784596817011,77.85714285714286,16.293440105643455,70.0,65.0
0,2023-08-15,2023,-0.8660254037844385,-0.5000000000000004,80.0,90.0,65.71428571428571,14.26784596817011,74.28571428571429,15.92392629257712,65.0,55.0
0,2023-08-23,2023,-0.8660254037844385,-0.5000000000000004,80.0,90.0,62.142857142857146,13.18368399991153,70.0,15.000000000000016,60.0,55.0
0,2023-08-29,2023,-0.8660254037844385,-0.5000000000000004,70.0,80.0,60.714285714285715,12.724180205607013,68.57142857142857,14.35104111039967,70.0,60.0
0,2023-09-07,2023,-0.8660254037844385,-0.5000000000000004,70.0,80.0,59.285714285714285,12.051476890327368,67.14285714285714,13.496031162636578,70.0,60.0
0,2023-09-12,2023,-0.8660254037844385,-0.5000000000000004,80.0,90.0,56.42857142857143,8.017837257372689,64.28571428571429,9.322272357358074,70.0,60.0
0,2023-09-14,2023,-0.8660254037844385,-0.5000000000000004,40.0,45.0,59.285714285714285,3.4503277967116848,67.85714285714286,3.933978962347283,70.0,60.0
0,2023-09-20,2023,-0.8660254037844385,-0.5000000000000004,65.0,70.0,58.57142857142857,2.4397501823712053,67.85714285714286,3.933978962347283,70.0,60.0
0,2023-09-27,2023,-0.8660254037844385,-0.5000000000000004,55.0,65.0,59.285714285714285,1.8898223650459782,68.57142857142857,3.7796447300923406,70.0,60.0
