Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Dry Maize,White Maize,-,-,Kangemi Market,37.78/Kg,48.00/Kg,,Nairobi,2024-11-11
Dry Maize,White Maize,-,-,Kangemi Market,36.67/Kg,48.00/Kg,,Nairobi,2024-11-08
Dry Maize,White Maize,-,-,Kangemi Market,37.78/Kg,50.00/Kg,,Nairobi,2024-11-05
Dry Maize,White Maize,-,-,Test Market,36.67/Kg,-,,test,2024-11-04
Dry Maize,Mixed-Traditional,-,-,Kipkaren,40.00/Kg,55.00/Kg,2500.00,Kakamega,2024-10-10
Dry Maize,White Maize,-,-,Kipkaren,50.00/Kg,70.00/Kg,5000.00,Kakamega,2024-10-10
Dry Maize,White Maize,-,-,Kimilili town,24.00/Kg,28.00/Kg,1000.00,Bungoma,2024-10-10
Dry Maize,White Maize,-,-,Kalundu,37.78/Kg,40.00/Kg,,Kitui,2024-10-10
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-10-10
Dry Maize,Mixed-Traditional,-,-,Test Market,200.00/Kg,250.00/Kg,1000.00,test,2024-10-10
Dry Maize,Yellow Maize,-,-,Test Market,130.00/Kg,200.00/Kg,4000.00,test,2024-10-10
Dry Maize,White Maize,-,-,Test Market,100.00/Kg,150.00/Kg,100.00,test,2024-10-10
Dry Maize,Mixed-Traditional,-,-,Mwatate,31.11/Kg,35.00/Kg,,Taita-Taveta,2024-10-10
Dry Maize,White Maize,-,-,Mwingi Town,37.78/Kg,45.00/Kg,90000.00,Kitui,2024-10-10
Dry Maize,White Maize,-,-,Rongo,26.67/Kg,31.60/Kg,4500.00,Migori,2024-10-09
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1500.00,Nakuru,2024-10-09
Dry Maize,White Maize,-,-,Mulot,40.00/Kg,50.00/Kg,12000.00,Bomet,2024-10-09
Dry Maize,White Maize,-,-,Sabatia,31.11/Kg,37.50/Kg,29700.00,Kakamega,2024-10-09
Dry Maize,White Maize,-,-,Kakamega Town,26.67/Kg,35.00/Kg,4500.00,Kakamega,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,450.00,Nyamira,2024-10-09
Dry Maize,White Maize,-,-,Miruka,33.33/Kg,45.00/Kg,54000.00,Nyamira,2024-10-09
Dry Maize,White Maize,-,-,Miruka,33.33/Kg,45.00/Kg,54000.00,Nyamira,2024-10-09
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-10-09
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1350.00,Meru,2024-10-09
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-10-09
Dry Maize,Mixed-Traditional,-,-,Makutano Embu,35.56/Kg,50.00/Kg,,Embu,2024-10-09
Dry Maize,White Maize,-,-,Embu Town,33.33/Kg,50.00/Kg,9000.00,Embu,2024-10-09
Dry Maize,Mixed-Traditional,-,-,Embu Town,33.33/Kg,50.00/Kg,4000.00,Embu,2024-10-09
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-10-09
Dry Maize,White Maize,-,-,Gikomba,38.89/Kg,50.00/Kg,,Nairobi,2024-10-09
Dry Maize,White Maize,-,-,Kamukuywa,28.89/Kg,37.50/Kg,11000.00,Bungoma,2024-10-09
Dry Maize,White Maize,-,-,Bondo,88.89/Kg,50.00/Kg,14000.00,Siaya,2024-10-08
Dry Maize,White Maize,-,-,Cheptulu,35.56/Kg,50.00/Kg,2400.00,Vihiga,2024-10-08
Dry Maize,Mixed-Traditional,-,-,Bondeni,37.50/Kg,45.00/Kg,600.00,Trans-Nzoia,2024-10-08
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1500.00,Nakuru,2024-10-08
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1500.00,Nakuru,2024-10-08
Dry Maize,White Maize,-,-,Maua,42.22/Kg,50.00/Kg,27000.00,Meru,2024-10-08
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-10-08
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,5000.00,Migori,2024-10-08
Dry Maize,Mixed-Traditional,-,-,Nkubu,33.33/Kg,40.00/Kg,540.00,Meru,2024-10-08
Dry Maize,White Maize,-,-,Nyamakima,3700.00/Kg,70.00/Kg,,Nairobi,2024-10-08
Dry Maize,Mixed-Traditional,-,-,Chuka,35.56/Kg,50.00/Kg,900.00,Tharaka-Nithi,2024-10-08
Dry Maize,White Maize,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-10-08
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8500.00,Kirinyaga,2024-10-08
Dry Maize,White Maize,-,-,Kapkwen,34.44/Kg,45.00/Kg,27000.00,Bomet,2024-10-08
Dry Maize,White Maize,-,-,Butere Livestock Market,33.33/Kg,40.00/Kg,22500.00,Kakamega,2024-10-07
Dry Maize,White Maize,-,-,Rongo,37.78/Kg,21.91/Kg,4500.00,Migori,2024-10-07
Dry Maize,Yellow Maize,-,-,Aram,41.69/Kg,46.32/Kg,1800.00,Siaya,2024-10-07
Dry Maize,White Maize,-,-,Aram,35.56/Kg,41.53/Kg,13500.00,Siaya,2024-10-07
Dry Maize,Mixed-Traditional,-,-,Aram,41.53/Kg,46.15/Kg,5400.00,Siaya,2024-10-07
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-10-07
Dry Maize,White Maize,-,-,Bondo,38.89/Kg,50.00/Kg,28000.00,Siaya,2024-10-07
Dry Maize,White Maize,-,-,Kisasi,35.00/Kg,40.00/Kg,,Kitui,2024-10-07
Dry Maize,Yellow Maize,-,-,Gikomba,-,90.00/Kg,3000.00,Nairobi,2024-10-07
Dry Maize,White Maize,-,-,Gikomba,38.89/Kg,60.00/Kg,,Nairobi,2024-10-07
Dry Maize,White Maize,-,-,Kawangware,-,50.00/Kg,,Nairobi,2024-10-07
Dry Maize,White Maize,-,-,Mabera,34.62/Kg,34.00/Kg,58000.00,Migori,2024-10-07
Dry Maize,White Maize,-,-,Kibiok,35.00/Kg,40.00/Kg,9000.00,Nandi,2024-10-06
Dry Maize,White Maize,-,-,Muhoroni,40.00/Kg,50.00/Kg,5000.00,Kisumu,2024-10-06
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,60000.00,Migori,2024-10-05
Dry Maize,White Maize,-,-,Kapsabet Market,35.56/Kg,40.00/Kg,10000.00,Nandi,2024-10-05
Dry Maize,White Maize,-,-,Taveta Retail Market,30.00/Kg,40.00/Kg,5000.00,Taita-Taveta,2024-10-05
Dry Maize,Mixed-Traditional,-,-,Chwele,40.00/Kg,50.00/Kg,4500000.00,Bungoma,2024-10-04
Dry Maize,White Maize,-,-,Rongo,26.67/Kg,28.25/Kg,4500.00,Migori,2024-10-04
Dry Maize,White Maize,-,-,Bungoma town,29.17/Kg,41.67/Kg,4000.00,Bungoma,2024-10-04
Dry Maize,White Maize,-,-,Mumias,31.11/Kg,37.50/Kg,4500.00,Kakamega,2024-10-04
Dry Maize,White Maize,-,-,Ndanai,33.33/Kg,45.00/Kg,36000.00,Bomet,2024-10-04
Dry Maize,Mixed-Traditional,-,-,Chuka,40.00/Kg,50.00/Kg,900.00,Tharaka-Nithi,2024-10-04
Dry Maize,Mixed-Traditional,-,-,Gakoromone,36.67/Kg,30.00/Kg,4000.00,Meru,2024-10-04
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-10-04
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-10-04
Dry Maize,White Maize,-,-,Nyamakima,38.89/Kg,70.00/Kg,,Nairobi,2024-10-04
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-10-04
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,9200.00,Kirinyaga,2024-10-04
Dry Maize,White Maize,-,-,Mabera,-,34.00/Kg,120000.00,Migori,2024-10-04
Dry Maize,Mixed-Traditional,-,-,Isebania Market,-,34.00/Kg,54000.00,Migori,2024-10-03
Dry Maize,White Maize,-,-,Kerugoya,30.00/Kg,50.00/Kg,4500.00,Kirinyaga,2024-10-03
Dry Maize,White Maize,-,-,Ahero,40.00/Kg,45.00/Kg,7000.00,Kisumu,2024-10-03
Dry Maize,White Maize,-,-,Aram,35.56/Kg,41.53/Kg,10800.00,Siaya,2024-10-03
Dry Maize,Mixed-Traditional,-,-,Aram,41.53/Kg,46.15/Kg,4500.00,Siaya,2024-10-03
Dry Maize,White Maize,-,-,Katito,45.00/Kg,50.00/Kg,7500.00,Kisumu,2024-10-03
Dry Maize,White Maize,-,-,Nyamakima,38.89/Kg,70.00/Kg,,Nairobi,2024-10-03
Dry Maize,White Maize,-,-,Bondo,38.89/Kg,50.00/Kg,28000.00,Siaya,2024-10-03
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-10-03
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-10-03
Dry Maize,White Maize,-,-,Cheptulu,-,50.00/Kg,2000.00,Vihiga,2024-10-03
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,0.00,Kirinyaga,2024-10-03
Dry Maize,White Maize,-,-,Kimilili town,28.00/Kg,30.00/Kg,10000.00,Bungoma,2024-10-03
Dry Maize,White Maize,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-10-03
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-10-03
Dry Maize,White Maize,-,-,Kakamega Town,27.78/Kg,35.00/Kg,1800.00,Kakamega,2024-10-02
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1400.00,Nakuru,2024-10-02
Dry Maize,Yellow Maize,-,-,Miruka,-,50.00/Kg,540.00,Nyamira,2024-10-02
Dry Maize,White Maize,-,-,Miruka,33.33/Kg,39.44/Kg,54000.00,Nyamira,2024-10-02
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-10-02
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1600.00,Meru,2024-10-02
Dry Maize,White Maize,-,-,Mulot,37.78/Kg,90.00/Kg,12000.00,Bomet,2024-10-02
Dry Maize,White Maize,-,-,Taveta Retail Market,35.00/Kg,40.00/Kg,5000.00,Taita-Taveta,2024-10-02
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-10-02
Dry Maize,White Maize,-,-,Gikomba,40.00/Kg,55.00/Kg,,Nairobi,2024-10-02
Dry Maize,White Maize,-,-,Nyamakima,38.89/Kg,70.00/Kg,,Nairobi,2024-10-02
Dry Maize,Mixed-Traditional,-,-,Makutano Embu,-,25.00/Kg,,Embu,2024-10-02
Dry Maize,White Maize,-,-,Embu Town,35.56/Kg,50.00/Kg,12000.00,Embu,2024-10-02
Dry Maize,Mixed-Traditional,-,-,Embu Town,33.33/Kg,50.00/Kg,4000.00,Embu,2024-10-02
Dry Maize,White Maize,-,-,Rongo,26.67/Kg,23.70/Kg,4500.00,Migori,2024-10-02
Dry Maize,White Maize,-,-,Bondo,37.78/Kg,50.00/Kg,28000.00,Siaya,2024-10-02
Dry Maize,White Maize,-,-,Mabera,-,32.00/Kg,50000.00,Migori,2024-10-02
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8000.00,Kirinyaga,2024-10-02
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,7500.00,Kirinyaga,2024-10-02
Dry Maize,White Maize,-,-,Kimilili town,30.00/Kg,35.00/Kg,1000.00,Bungoma,2024-10-02
Dry Maize,Mixed-Traditional,-,-,Chwele,35.00/Kg,50.00/Kg,4500000.00,Bungoma,2024-10-02
Dry Maize,White Maize,-,-,Webuye town,29.17/Kg,33.33/Kg,3000.00,Bungoma,2024-10-02
Dry Maize,White Maize,-,-,Bondo,44.44/Kg,50.00/Kg,7000.00,Siaya,2024-10-01
Dry Maize,White Maize,-,-,Musoli Market,30.00/Kg,37.50/Kg,27900.00,Kakamega,2024-10-01
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,3000.00,Vihiga,2024-10-01
Dry Maize,White Maize,-,-,Kisasi,30.00/Kg,40.00/Kg,,Kitui,2024-10-01
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-10-01
Dry Maize,White Maize,-,-,Maua,42.22/Kg,50.00/Kg,17100.00,Meru,2024-10-01
Dry Maize,White Maize,-,-,Mogogosiek Market,34.44/Kg,50.00/Kg,1500.00,Bomet,2024-10-01
Dry Maize,White Maize,-,-,Kapkwen,34.44/Kg,90.00/Kg,27000.00,Bomet,2024-10-01
Dry Maize,Mixed-Traditional,-,-,Nkubu,33.33/Kg,40.00/Kg,720.00,Meru,2024-10-01
Dry Maize,White Maize,-,-,Kathonzweni,35.00/Kg,40.00/Kg,6750.00,Makueni,2024-10-01
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-10-01
Dry Maize,Mixed-Traditional,-,-,Chuka,40.00/Kg,50.00/Kg,900.00,Tharaka-Nithi,2024-10-01
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8500.00,Kirinyaga,2024-10-01
Dry Maize,Mixed-Traditional,-,-,Bondeni,35.00/Kg,45.00/Kg,600.00,Trans-Nzoia,2024-10-01
Dry Maize,Mixed-Traditional,-,-,Bondeni,35.00/Kg,45.00/Kg,600.00,Trans-Nzoia,2024-10-01
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,60000.00,Migori,2024-10-01
Dry Maize,White Maize,-,-,Kerugoya,28.00/Kg,50.00/Kg,4500.00,Kirinyaga,2024-09-30
Dry Maize,White Maize,-,-,Aram,35.56/Kg,41.53/Kg,13500.00,Siaya,2024-09-30
Dry Maize,Mixed-Traditional,-,-,Aram,41.53/Kg,46.15/Kg,3600.00,Siaya,2024-09-30
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,0.00,Kirinyaga,2024-09-30
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-30
Dry Maize,Yellow Maize,-,-,Gikomba,-,95.00/Kg,,Nairobi,2024-09-30
Dry Maize,White Maize,-,-,Gikomba,39.44/Kg,50.00/Kg,,Nairobi,2024-09-30
Dry Maize,Mixed-Traditional,-,-,Mabera,29.23/Kg,34.00/Kg,56000.00,Migori,2024-09-30
Dry Maize,White Maize,-,-,Khayega,31.11/Kg,33.33/Kg,540.00,Kakamega,2024-09-29
Dry Maize,Yellow Maize,-,-,Kibuye,-,65.00/Kg,,Kisumu,2024-09-29
Dry Maize,White Maize,-,-,Kibuye,40.00/Kg,50.00/Kg,,Kisumu,2024-09-29
Dry Maize,White Maize,-,-,Kibiok,35.00/Kg,40.00/Kg,7000.00,Nandi,2024-09-29
Dry Maize,White Maize,-,-,Mumias,30.00/Kg,40.00/Kg,3600.00,Kakamega,2024-09-29
Dry Maize,Mixed-Traditional,-,-,Mumias,27.78/Kg,35.00/Kg,,Kakamega,2024-09-29
Dry Maize,White Maize,-,-,Muhoroni,40.00/Kg,50.00/Kg,5000.00,Kisumu,2024-09-29
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1200.00,Nakuru,2024-09-28
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,60000.00,Migori,2024-09-28
Dry Maize,Mixed-Traditional,-,-,Taveta Retail Market,35.00/Kg,40.00/Kg,,Taita-Taveta,2024-09-28
Dry Maize,White Maize,-,-,Kisasi,35.00/Kg,40.00/Kg,,Kitui,2024-09-27
Dry Maize,Mixed-Traditional,-,-,Kisasi,35.00/Kg,40.00/Kg,,Kitui,2024-09-27
Dry Maize,White Maize,-,-,Bungoma town,35.00/Kg,50.00/Kg,4500.00,Bungoma,2024-09-27
Dry Maize,White Maize,-,-,Ndanai,33.33/Kg,45.00/Kg,27000.00,Bomet,2024-09-27
Dry Maize,White Maize,-,-,Kerugoya,28.00/Kg,50.00/Kg,4500.00,Kirinyaga,2024-09-27
Dry Maize,White Maize,-,-,Mumias,31.11/Kg,40.00/Kg,3600.00,Kakamega,2024-09-27
Dry Maize,Mixed-Traditional,-,-,Mumias,28.89/Kg,37.50/Kg,,Kakamega,2024-09-27
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-27
Dry Maize,White Maize,-,-,Nyamakima,38.89/Kg,70.00/Kg,,Nairobi,2024-09-27
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-09-27
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-09-27
Dry Maize,Mixed-Traditional,-,-,Chuka,40.00/Kg,50.00/Kg,900.00,Tharaka-Nithi,2024-09-27
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,6500.00,Kirinyaga,2024-09-27
Dry Maize,Mixed-Traditional,-,-,Kirwara Market,-,55.00/Kg,150.00,Muranga,2024-09-27
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1300.00,Nakuru,2024-09-27
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,9500.00,Kirinyaga,2024-09-27
Dry Maize,White Maize,-,-,Mogogosiek Market,34.44/Kg,50.00/Kg,15000.00,Bomet,2024-09-26
Dry Maize,White Maize,-,-,Mabera,-,34.00/Kg,60000.00,Migori,2024-09-26
Dry Maize,White Maize,-,-,Katito,45.00/Kg,50.00/Kg,8000.00,Kisumu,2024-09-26
Dry Maize,White Maize,-,-,Maua,42.22/Kg,50.00/Kg,19800.00,Meru,2024-09-26
Dry Maize,White Maize,-,-,Kipkaren,40.00/Kg,55.00/Kg,5000.00,Kakamega,2024-09-26
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-26
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-09-26
Dry Maize,White Maize,-,-,Gikomba,40.00/Kg,55.00/Kg,,Nairobi,2024-09-26
Dry Maize,Mixed-Traditional,-,-,Mwingi Town,37.00/Kg,45.00/Kg,15000.00,Kitui,2024-09-26
Dry Maize,White Maize,-,-,Kakamega Town,27.78/Kg,35.00/Kg,9000.00,Kakamega,2024-09-25
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1300.00,Nakuru,2024-09-25
Dry Maize,White Maize,-,-,Kabiyet Market,40.00/Kg,45.00/Kg,2000.00,Nandi,2024-09-25
Dry Maize,White Maize,-,-,Nyamakima,38.89/Kg,70.00/Kg,,Nairobi,2024-09-25
Dry Maize,White Maize,-,-,Mulot,37.78/Kg,50.00/Kg,15000.00,Bomet,2024-09-25
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-09-25
Dry Maize,Yellow Maize,-,-,Gikomba,-,200.00/Kg,,Nairobi,2024-09-25
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-09-25
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1450.00,Meru,2024-09-25
Dry Maize,Mixed-Traditional,-,-,Embu Town,31.11/Kg,50.00/Kg,14000.00,Embu,2024-09-25
Dry Maize,White Maize,-,-,Makutano Kirinyaga,30.00/Kg,40.00/Kg,8500.00,Kirinyaga,2024-09-25
Dry Maize,White Maize,-,-,Eldoret Main,40.00/Kg,50.00/Kg,6300.00,Uasin-Gishu,2024-09-25
Dry Maize,White Maize,-,-,Mabera,-,34.00/Kg,50000.00,Migori,2024-09-25
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,60000.00,Migori,2024-09-25
Dry Maize,White Maize,-,-,Bondo,37.78/Kg,50.00/Kg,28000.00,Siaya,2024-09-24
Dry Maize,White Maize,-,-,Kerugoya,35.00/Kg,50.00/Kg,4500.00,Kirinyaga,2024-09-24
Dry Maize,White Maize,-,-,Kapkwen,35.56/Kg,60.00/Kg,27000.00,Bomet,2024-09-24
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-09-24
Dry Maize,White Maize,-,-,Gikomba,40.00/Kg,55.00/Kg,,Nairobi,2024-09-24
Dry Maize,Mixed-Traditional,-,-,Nkubu,33.33/Kg,40.00/Kg,630.00,Meru,2024-09-24
Dry Maize,White Maize,-,-,Nyamakima,38.89/Kg,70.00/Kg,,Nairobi,2024-09-24
Dry Maize,Mixed-Traditional,-,-,Chuka,3.33/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-09-24
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1400.00,Nakuru,2024-09-24
Dry Maize,White Maize,-,-,Ngurubani Market,30.00/Kg,40.00/Kg,8500.00,Kirinyaga,2024-09-24
Dry Maize,Mixed-Traditional,-,-,Bondeni,37.50/Kg,45.00/Kg,500.00,Trans-Nzoia,2024-09-24
Dry Maize,White Maize,-,-,Aram,35.56/Kg,41.53/Kg,11700.00,Siaya,2024-09-23
Dry Maize,Mixed-Traditional,-,-,Aram,36.92/Kg,46.15/Kg,4500.00,Siaya,2024-09-23
Dry Maize,White Maize,-,-,Nyamakima,38.89/Kg,70.00/Kg,,Nairobi,2024-09-23
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-23
Dry Maize,White Maize,-,-,Kagio,46.67/Kg,60.00/Kg,,Kirinyaga,2024-09-23
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-09-23
Dry Maize,White Maize,-,-,Gikomba,40.00/Kg,60.00/Kg,,Nairobi,2024-09-23
Dry Maize,Yellow Maize,-,-,Kibuye,-,65.00/Kg,,Kisumu,2024-09-22
Dry Maize,White Maize,-,-,Kibuye,37.78/Kg,42.50/Kg,,Kisumu,2024-09-22
Dry Maize,White Maize,-,-,Muhoroni,40.00/Kg,50.00/Kg,5000.00,Kisumu,2024-09-22
Dry Maize,White Maize,-,-,Mumias,31.11/Kg,42.50/Kg,3600.00,Kakamega,2024-09-22
Dry Maize,Mixed-Traditional,-,-,Mumias,25.56/Kg,35.00/Kg,,Kakamega,2024-09-22
Dry Maize,Mixed-Traditional,-,-,Majengo Vihiga,31.11/Kg,37.50/Kg,24000.00,Vihiga,2024-09-22
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1400.00,Nakuru,2024-09-21
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,50000.00,Migori,2024-09-21
Dry Maize,Mixed-Traditional,-,-,Lungalunga,35.00/Kg,45.00/Kg,900.00,Kwale,2024-09-21
Dry Maize,White Maize,-,-,Mbale,31.11/Kg,37.50/Kg,22000.00,Vihiga,2024-09-20
Dry Maize,White Maize,-,-,Kerugoya,30.00/Kg,50.00/Kg,4500.00,Kirinyaga,2024-09-20
Dry Maize,White Maize,-,-,Cheptulu,-,50.00/Kg,2500.00,Vihiga,2024-09-20
Dry Maize,Mixed-Traditional,-,-,Chwele,44.44/Kg,65.00/Kg,99999999.99,Bungoma,2024-09-20
Dry Maize,White Maize,-,-,Bungoma town,35.00/Kg,50.00/Kg,6000.00,Bungoma,2024-09-20
Dry Maize,White Maize,-,-,Mumias,31.11/Kg,40.00/Kg,,Kakamega,2024-09-20
Dry Maize,Mixed-Traditional,-,-,Mumias,26.67/Kg,35.00/Kg,,Kakamega,2024-09-20
Dry Maize,White Maize,-,-,Voi Wholesale,40.00/Kg,-,90000.00,Taita-Taveta,2024-09-20
Dry Maize,White Maize,-,-,Nyamakima,38.89/Kg,60.00/Kg,,Nairobi,2024-09-20
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1600.00,Meru,2024-09-20
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8000.00,Kirinyaga,2024-09-20
Dry Maize,White Maize,-,-,Chuka,33.33/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-09-20
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1100.00,Nakuru,2024-09-20
Dry Maize,White Maize,-,-,Makutano Kirinyaga,30.00/Kg,40.00/Kg,8500.00,Kirinyaga,2024-09-20
Dry Maize,Mixed-Traditional,-,-,Kabati Kitui,30.00/Kg,40.00/Kg,90000.00,Kitui,2024-09-20
Dry Maize,White Maize,-,-,Cheptulu,-,50.00/Kg,1200.00,Vihiga,2024-09-19
Dry Maize,Mixed-Traditional,-,-,Mogogosiek Market,33.33/Kg,50.00/Kg,1500.00,Bomet,2024-09-19
Dry Maize,White Maize,-,-,Mabera,-,32.00/Kg,60000.00,Migori,2024-09-19
Dry Maize,White Maize,-,-,Bondo,37.78/Kg,50.00/Kg,21000.00,Siaya,2024-09-19
Dry Maize,White Maize,-,-,Kipkaren,40.00/Kg,50.00/Kg,3000.00,Kakamega,2024-09-19
